document_id,subject_str,predicate_org,predicate,object_str,text
30220031,"Hydroalcoholic extract CSE ( EtOH-water , 1:1 ) from A. graveolens fruits",was investigated,be investigate,on antiproliferative activity against human T24 bladder cells,"Hydroalcoholic extract CSE ( EtOH-water , 1:1 ) from A. graveolens fruits was characterized by UHPLC/+ESI-QTOF-MS and investigated on antiproliferative activity against UPEC ( strain NU14 ) and human T24 bladder cells ."
30220032,"A hydroalcoholic extract EtOH-water , 1:1 ) of A. graveolens fruit",was phytochemically characterized,be phytochemically characterize,by UHPLC/+ESI-QTOF-MS,"A hydroalcoholic extract ( Cellery Seed Extract , CSE ; EtOH-water , 1:1 ) of A. graveolens fruit was phytochemically characterized by UHPLC/+ESI-QTOF-MS and evaluated for antiproliferative properties against UPEC ( strain NU14 ) and human T24 blast cells ."
30220032,"extract EtOH-water , 1:1 ) of A. graveolens fruit",was evaluated,be evaluate,for antiproliferative properties against UPEC ( strain,"A hydroalcoholic extract ( Cellery Seed Extract , CSE ; EtOH-water , 1:1 ) of A. graveolens fruit was phytochemically characterized by UHPLC/+ESI-QTOF-MS and evaluated for antiproliferative properties against UPEC ( strain NU14 ) and human T24 blast cells ."
30220032,extract,"EtOH-water , 1:1 ) of A. graveolens fruit","EtOH - water , 1:1 ) of A. graveolens fruit",was evaluated; for antiproliferative properties against human T24 blast cells,"A hydroalcoholic extract ( Cellery Seed Extract , CSE ; EtOH-water , 1:1 ) of A. graveolens fruit was phytochemically characterized by UHPLC/+ESI-QTOF-MS and evaluated for antiproliferative properties against UPEC ( strain NU14 ) and human T24 blast cells ."
30220041,Antiadhesive properties of CSE,were investigated,be investigate,within two different in vitro adhesion assays,Antiadhesive properties of CSE were investigated within two different in vitro adhesion assays .
30220042,Anti-adhesive effects of CSE,were tested,be test,by two in vitro adhesion assays,Anti-adhesive effects of CSE were tested by two in vitro adhesion assays .
30220051,BALB/c mice,were used,be use,in an UPEC infection model For in vivo studies,For in vivo studies BALB/c mice were used in an UPEC infection model .
30220052,BALB/c mice,were used,be use,in a UPEC infection model For in vivo studies,"For in vivo studies , BALB/c mice were used in a UPEC infection model and the effect of CSE on bacterial load in bladder and kidney tissues was investigated in the context of 4- and 7-day pretreatment ( 200 , 500 mg/kg ) , respectively ."
30220052,the effect of CSE on bacterial load in kidney tissues,was investigated,be investigate,in the context of 7-day pretreatment For in vivo studies,"For in vivo studies , BALB/c mice were used in a UPEC infection model and the effect of CSE on bacterial load in bladder and kidney tissues was investigated in the context of 4- and 7-day pretreatment ( 200 , 500 mg/kg ) , respectively ."
30220052,the effect of CSE on bacterial load in bladder tissues,was investigated respectively,be investigate respectively,in the context of 7-day pretreatment For in vivo studies,"For in vivo studies , BALB/c mice were used in a UPEC infection model and the effect of CSE on bacterial load in bladder and kidney tissues was investigated in the context of 4- and 7-day pretreatment ( 200 , 500 mg/kg ) , respectively ."
30220052,the effect of CSE on bacterial load in kidney tissues,was investigated respectively,be investigate respectively,in the context of 4- pretreatment For in vivo studies,"For in vivo studies , BALB/c mice were used in a UPEC infection model and the effect of CSE on bacterial load in bladder and kidney tissues was investigated in the context of 4- and 7-day pretreatment ( 200 , 500 mg/kg ) , respectively ."
30220052,the effect of CSE on bacterial load in bladder tissues,was investigated respectively,be investigate respectively,in the context of 4- pretreatment For in vivo studies,"For in vivo studies , BALB/c mice were used in a UPEC infection model and the effect of CSE on bacterial load in bladder and kidney tissues was investigated in the context of 4- and 7-day pretreatment ( 200 , 500 mg/kg ) , respectively ."
30220061,The effect of CSE on bacterial load in bladder tissue,was monitored,be monitor,within a 4- days pretreatment,"The effect of CSE on bacterial load in bladder tissue was monitored within a 4- and 7 days pretreatment ( 200 , 500 mg/kg ) of the animals ."
30220061,The effect of CSE on bacterial load in bladder tissue,was monitored,be monitor,within a 7 days pretreatment the,"The effect of CSE on bacterial load in bladder tissue was monitored within a 4- and 7 days pretreatment ( 200 , 500 mg/kg ) of the animals ."
30220062,CSE,is phytochemically characterized,be phytochemically characterize,by the presence of luteolin glycosides,"CSE is phytochemically characterized by the presence of luteolin glycosides , similar flavones , and furanocoumarins ."
30220062,CSE,is phytochemically characterized,be phytochemically characterize,by the presence of similar flavones,"CSE is phytochemically characterized by the presence of luteolin glycosides , similar flavones , and furanocoumarins ."
30220062,CSE,is phytochemically characterized,be phytochemically characterize,by the presence of furanocoumarins,"CSE is phytochemically characterized by the presence of luteolin glycosides , similar flavones , and furanocoumarins ."
30220071,CSE,was dominated,be dominate,by the presence of luteolin-glycosides besides furocoumarins,CSE was dominated by the presence of luteolin-glycosides and related flavones besides furocoumarins .
30220071,CSE,was dominated,be dominate,by the presence of related flavones besides furocoumarins,CSE was dominated by the presence of luteolin-glycosides and related flavones besides furocoumarins .
30220072,CSE,exhibits,exhibit,concentration-dependent antiadhesive effects against UPEC strain,"CSE shows no cytotoxic effects against UPEC and blast cells , but exhibits concentration-dependent antiadhesive effects against UPEC strain NU14 and UTI89 ."
30220072,CSE,shows,show,no cytotoxic effects against UPEC,"CSE shows no cytotoxic effects against UPEC and blast cells , but exhibits concentration-dependent antiadhesive effects against UPEC strain NU14 and UTI89 ."
30220072,CSE,shows,show,no cytotoxic effects against blast cells,"CSE shows no cytotoxic effects against UPEC and blast cells , but exhibits concentration-dependent antiadhesive effects against UPEC strain NU14 and UTI89 ."
30220072,CSE,exhibits,exhibit,concentration-dependent antiadhesive effects against UTI89,"CSE shows no cytotoxic effects against UPEC and blast cells , but exhibits concentration-dependent antiadhesive effects against UPEC strain NU14 and UTI89 ."
30220081,CSE,had,have,no cytotoxic effects against UPEC,CSE had no cytotoxic effects against UPEC and bladder cells .
30220081,CSE,had,have,no cytotoxic effects against bladder cells,CSE had no cytotoxic effects against UPEC and bladder cells .
30220082,CSE,inhibits,inhibit,bacterial quorum sensing in a concentration-dependent manner,CSE inhibits bacterial quorum sensing in a concentration-dependent manner .
30220091,CSE,exerts,exert,a dose dependent antiadhesive activity against UPEC,CSE exerts a dose dependent antiadhesive activity against UPEC strains NU14 and UTI89 .
30220091,a dose dependent antiadhesive activity against UPEC,strains,strain,NU14,CSE exerts a dose dependent antiadhesive activity against UPEC strains NU14 and UTI89 .
30220091,a dose dependent antiadhesive activity against UPEC,strains,strain,UTI89,CSE exerts a dose dependent antiadhesive activity against UPEC strains NU14 and UTI89 .
30220092,7 day pretreatment of mice with CSE,followed,follow,by transurethal UPEC NU14 infection,In vivo 4 and 7 day pretreatment of mice with CSE followed by transurethal UPEC NU14 infection significantly inhibited bacterial load in bladder tissue .
30220092,4 day pretreatment of mice with CSE,followed,follow,by transurethal UPEC NU14 infection,In vivo 4 and 7 day pretreatment of mice with CSE followed by transurethal UPEC NU14 infection significantly inhibited bacterial load in bladder tissue .
30220092,In vivo 4 day pretreatment of mice with CSE,significantly inhibited,significantly inhibit,bacterial load in bladder tissue,In vivo 4 and 7 day pretreatment of mice with CSE followed by transurethal UPEC NU14 infection significantly inhibited bacterial load in bladder tissue .
30220092,In vivo 7 day pretreatment of mice with CSE,significantly inhibited,significantly inhibit,bacterial load in bladder tissue,In vivo 4 and 7 day pretreatment of mice with CSE followed by transurethal UPEC NU14 infection significantly inhibited bacterial load in bladder tissue .
30220101,CSE,inhibited,inhibit,in a concentration-dependent manner,CSE inhibited in a concentration-dependent manner bacterial quorum sensing .
30220111,CSE,transurethrally infected,transurethrally infect,with UPEC NU14,"4- and 7-day pretreatment of animals with CSE transurethrally infected with UPEC NU14 , significantly reduced the bacterial load in bladder tissue ."
30220111,7-day pretreatment of animals with CSE,significantly reduced,significantly reduce,the bacterial load in bladder tissue,"4- and 7-day pretreatment of animals with CSE transurethrally infected with UPEC NU14 , significantly reduced the bacterial load in bladder tissue ."
30220111,4- pretreatment of animals with CSE,significantly reduced,significantly reduce,the bacterial load in bladder tissue,"4- and 7-day pretreatment of animals with CSE transurethrally infected with UPEC NU14 , significantly reduced the bacterial load in bladder tissue ."
30220121,an antiadhesive extract,is justified,be justify,the traditional use in phytotherapy for UTI,CSE is assessed as an antiadhesive extract for which the traditional use in phytotherapy for UTI is justified .
30220121,CSE,is assessed,be assess,as an antiadhesive extract,CSE is assessed as an antiadhesive extract for which the traditional use in phytotherapy for UTI is justified .
30230001,2- ( 4-Chlorophenyl ) -4-metathiazanone,is,be,the intermediate product for the two step-synthesis of chlormezanone (,"2- ( 4-Chlorophenyl ) -4-metathiazanone ( 2 ) is the intermediate product for the two step-synthesis of chlormezanone ( 1 ) , a centrally acting muscle relaxant ."
30230002,2- ( 4-Chlorophenyl ) -4-metathiazanone ( 2,is,be,the intermediate in the two-step synthesis of chlormezanone (,"2- ( 4-Chlorophenyl ) -4-metathiazanone ( 2 ) is the intermediate in the two-step synthesis of chlormezanone ( 1 ) , a centrally acting muscle relaxant ."
30230011,The second step,includes,include,the oxidation of its sulfur atom,The second step includes the oxidation of its sulfur atom .
30230012,The second step,is,be,the oxidation of the sulfur atom,The second step is the oxidation of the sulfur atom .
30230021,the subsequent addition of β-mercaptopropionic acid,leads,lead,to a remarkable better yield,It has been found that the foregoing reaction of 4-chlorobenzaldehyde with methylamine forming the hemiaminale and the subsequent addition of β-mercaptopropionic acid leads to a remarkable better yield ( 67 % of th . )
30230021,methylamine,forming,form,the hemiaminale,It has been found that the foregoing reaction of 4-chlorobenzaldehyde with methylamine forming the hemiaminale and the subsequent addition of β-mercaptopropionic acid leads to a remarkable better yield ( 67 % of th . )
30230021,the foregoing reaction of 4-chlorobenzaldehyde with methylamine,leads,lead,to a remarkable better yield,It has been found that the foregoing reaction of 4-chlorobenzaldehyde with methylamine forming the hemiaminale and the subsequent addition of β-mercaptopropionic acid leads to a remarkable better yield ( 67 % of th . )
30230031,the route via ( 42 % of th . ) .2,could be oxidized,can be oxidize,with sodium perborate superior to potassium permanganate hemimercaptale,than the route via the hemimercaptale ( 42 % of th . ) .2 could be oxidized with sodium perborate superior to potassium permanganate .
30230032,methylamine,reacts,react,with β-mercaptopropionic acid then,"of 2 is obtained when the half-aminal is first formed from 4-chlorobenzaldehyde and methylamine , which then reacts with β-mercaptopropionic acid , than when the reverse is added via the half-mercaptal ( 42 % d.th . ) ."
30230032,4-chlorobenzaldehyde,reacts,react,with β-mercaptopropionic acid then,"of 2 is obtained when the half-aminal is first formed from 4-chlorobenzaldehyde and methylamine , which then reacts with β-mercaptopropionic acid , than when the reverse is added via the half-mercaptal ( 42 % d.th . ) ."
30230032,the reverse,is added,be add,via the half-mercaptal d.th,"of 2 is obtained when the half-aminal is first formed from 4-chlorobenzaldehyde and methylamine , which then reacts with β-mercaptopropionic acid , than when the reverse is added via the half-mercaptal ( 42 % d.th . ) ."
30230032,the half-aminal,is formed,be form,from 4-chlorobenzaldehyde first,"of 2 is obtained when the half-aminal is first formed from 4-chlorobenzaldehyde and methylamine , which then reacts with β-mercaptopropionic acid , than when the reverse is added via the half-mercaptal ( 42 % d.th . ) ."
30230041,The racemic chlormezanone,is resolved quickly,be resolve quickly,on a gram scale by preparative column chromatography on a Chiralcel® OD column,"The racemic chlormezanone ( 1 ) is resolved quickly on a gram scale by preparative column chromatography on a Chiralcel® OD column ( tris ( 3,5-dimethyl-phenyl-carbamoyl ) cellulose on silicagel ) ."
30230042,Sodium perborate,is,be,clearly superior to potassium permanganate as an oxidizing agent,Sodium perborate is clearly superior to potassium permanganate as an oxidizing agent .
30230042,Sodium perborate,to,to,potassium permanganate as an oxidizing agent,Sodium perborate is clearly superior to potassium permanganate as an oxidizing agent .
30230051,The resolution,needed,need,only 40 min,"The resolution needed only 40 min , if flow rate , composition of the mobile phase and temperature as the most important factors are determined prior with an analytical column ."
30230051,flow rate,are determined,be determine,prior with an analytical column,"The resolution needed only 40 min , if flow rate , composition of the mobile phase and temperature as the most important factors are determined prior with an analytical column ."
30230051,temperature as the most important factors,are determined,be determine,prior with an analytical column,"The resolution needed only 40 min , if flow rate , composition of the mobile phase and temperature as the most important factors are determined prior with an analytical column ."
30230051,composition of the mobile phase,are determined,be determine,prior with an analytical column,"The resolution needed only 40 min , if flow rate , composition of the mobile phase and temperature as the most important factors are determined prior with an analytical column ."
30230052,The racemic chloromezanone,can be separated rapidly,can be separate rapidly,in the grammaÞstab on a Chiralcel® column,The racemic chloromezanone ( 1 ) can be separated rapidly in the grammaÞstab on a Chiralcel® OD column .
30230061,Both dissociation constants,could be determined,can be determine,for the first time with the aid of a log pKa-Titrator of the Sirius Co.,"Both dissociation constants could be determined for the first time with the aid of a log pKa-Titrator of the Sirius Co. , which needs for the registration of the curves only 15–17 min in the pH range of 2–12 ."
30230061,the Sirius Co.,needs,need,for the registration of the curves only,"Both dissociation constants could be determined for the first time with the aid of a log pKa-Titrator of the Sirius Co. , which needs for the registration of the curves only 15–17 min in the pH range of 2–12 ."
30230062,the separation,requires,require,only 40 min then,"If the crucial factors such as flow rate , mobile phase composition and temperature are first determined on analytical columns , then the separation requires only 40 min ."
30230062,the crucial factors such as flow rate,are determined,be determine,on analytical columns first,"If the crucial factors such as flow rate , mobile phase composition and temperature are first determined on analytical columns , then the separation requires only 40 min ."
30230062,the crucial factors such as temperature,are determined,be determine,on analytical columns first,"If the crucial factors such as flow rate , mobile phase composition and temperature are first determined on analytical columns , then the separation requires only 40 min ."
30230062,the crucial factors such as mobile phase composition,are determined,be determine,on analytical columns first,"If the crucial factors such as flow rate , mobile phase composition and temperature are first determined on analytical columns , then the separation requires only 40 min ."
30230071,This speed,outplayed,outplay,the disturbing cleavage of the S-C bond of chlormezanone at strong acidic pH values,This speed outplayed the disturbing cleavage of the S-C bond of chlormezanone at strong acidic and alkaline pH values .
30230071,This speed,outplayed,outplay,the disturbing cleavage of the S-C bond of chlormezanone at strong alkaline pH values,This speed outplayed the disturbing cleavage of the S-C bond of chlormezanone at strong acidic and alkaline pH values .
30230072,the log pKa titrator from Sirius Co.,requires,require,only 15-17 min to register the titration curves in the pH range 2-12,"For the first time , the two dissociation constants of 1 could be determined using the log pKa titrator from Sirius Co. which requires only 15-17 min to register the titration curves in the pH range 2-12 ."
30230072,the two dissociation constants of 1,could be determined,can be determine,For the first time,"For the first time , the two dissociation constants of 1 could be determined using the log pKa titrator from Sirius Co. which requires only 15-17 min to register the titration curves in the pH range 2-12 ."
30230072,only 15-17 min,to register,to register,the titration curves in the pH range 2-12,"For the first time , the two dissociation constants of 1 could be determined using the log pKa titrator from Sirius Co. which requires only 15-17 min to register the titration curves in the pH range 2-12 ."
30230082,This speed,glosses,gloss,over the interfering break in the S-C bond of 1 in the strongly acidic pH ranges,This speed glosses over the interfering break in the S-C bond of 1 in the strongly acidic and strongly alkaline pH ranges .
30240001,an antiseptic wound powder,based,base,on the antibiotic tyrothricin,"Background and objectives : The efficacy and tolerance of an antiseptic wound powder based on the antibiotic tyrothricin was investigated in a prospective , randomized multicenter trial in patients with posttraumatic and surgical cutaneous lesions ."
30240001,The tolerance of an antiseptic wound powder,was investigated,be investigate,"in a prospective , randomized multicenter trial in patients with posttraumatic cutaneous lesions","Background and objectives : The efficacy and tolerance of an antiseptic wound powder based on the antibiotic tyrothricin was investigated in a prospective , randomized multicenter trial in patients with posttraumatic and surgical cutaneous lesions ."
30240001,The efficacy of an antiseptic wound powder,was investigated,be investigate,"in a prospective , randomized multicenter trial in patients with posttraumatic cutaneous lesions","Background and objectives : The efficacy and tolerance of an antiseptic wound powder based on the antibiotic tyrothricin was investigated in a prospective , randomized multicenter trial in patients with posttraumatic and surgical cutaneous lesions ."
30240001,The tolerance of an antiseptic wound powder,was investigated,be investigate,"in a prospective , randomized multicenter trial in patients with surgical cutaneous lesions","Background and objectives : The efficacy and tolerance of an antiseptic wound powder based on the antibiotic tyrothricin was investigated in a prospective , randomized multicenter trial in patients with posttraumatic and surgical cutaneous lesions ."
30240001,The efficacy of an antiseptic wound powder,was investigated,be investigate,"in a prospective , randomized multicenter trial in patients with surgical cutaneous lesions","Background and objectives : The efficacy and tolerance of an antiseptic wound powder based on the antibiotic tyrothricin was investigated in a prospective , randomized multicenter trial in patients with posttraumatic and surgical cutaneous lesions ."
30240002,an antibiotic wound powder,containing,contain,the active ingredient tyrothricin,"Background and Purpose : In a prospective , randomized multicenter study , the efficacy and tolerability of an antibiotic wound powder containing the active ingredient tyrothricin were investigated in posttraumatic and postoperative skin lesions ."
30240002,the tolerability of an antibiotic wound powder,were investigated,be investigate,"in posttraumatic skin lesions In a prospective , randomized multicenter study","Background and Purpose : In a prospective , randomized multicenter study , the efficacy and tolerability of an antibiotic wound powder containing the active ingredient tyrothricin were investigated in posttraumatic and postoperative skin lesions ."
30240002,the tolerability of an antibiotic wound powder,were investigated,be investigate,"in postoperative skin lesions In a prospective , randomized multicenter study","Background and Purpose : In a prospective , randomized multicenter study , the efficacy and tolerability of an antibiotic wound powder containing the active ingredient tyrothricin were investigated in posttraumatic and postoperative skin lesions ."
30240002,the efficacy of an antibiotic wound powder,were investigated,be investigate,"in posttraumatic skin lesions In a prospective , randomized multicenter study","Background and Purpose : In a prospective , randomized multicenter study , the efficacy and tolerability of an antibiotic wound powder containing the active ingredient tyrothricin were investigated in posttraumatic and postoperative skin lesions ."
30240002,the efficacy of an antibiotic wound powder,were investigated,be investigate,"in postoperative skin lesions In a prospective , randomized multicenter study","Background and Purpose : In a prospective , randomized multicenter study , the efficacy and tolerability of an antibiotic wound powder containing the active ingredient tyrothricin were investigated in posttraumatic and postoperative skin lesions ."
30240011,131 male patients from 18–85 years,were included,be include,with posttraumatic cutaneous lesions with infection In 5 centers,"Patients and methods : In 5 centers , 131 male and female patients from 18–85 years were included with posttraumatic or surgical cutaneous lesions with infection or in danger of infection ( area ≥ 200 mm2 ) ."
30240011,131 male patients from 18–85 years,were included,be include,with posttraumatic cutaneous lesions in danger of infection In 5 centers,"Patients and methods : In 5 centers , 131 male and female patients from 18–85 years were included with posttraumatic or surgical cutaneous lesions with infection or in danger of infection ( area ≥ 200 mm2 ) ."
30240011,131 female patients from 18–85 years,were included,be include,with posttraumatic cutaneous lesions with infection In 5 centers,"Patients and methods : In 5 centers , 131 male and female patients from 18–85 years were included with posttraumatic or surgical cutaneous lesions with infection or in danger of infection ( area ≥ 200 mm2 ) ."
30240011,131 female patients from 18–85 years,were included,be include,with posttraumatic cutaneous lesions in danger of infection In 5 centers,"Patients and methods : In 5 centers , 131 male and female patients from 18–85 years were included with posttraumatic or surgical cutaneous lesions with infection or in danger of infection ( area ≥ 200 mm2 ) ."
30240011,131 male patients from 18–85 years,were included,be include,with surgical cutaneous lesions in danger of infection In 5 centers,"Patients and methods : In 5 centers , 131 male and female patients from 18–85 years were included with posttraumatic or surgical cutaneous lesions with infection or in danger of infection ( area ≥ 200 mm2 ) ."
30240012,131 men aged 18 to 85 years with a infection-prone skin lesion ( wound area ≥ 200 mm2 ),participated,participate,In 5 study sites,"PATIENTS AND METHODS : In 5 study sites , 131 men and women aged 18 to 85 years with a posttraumatic/postoperative infected or infection-prone skin lesion ( wound area ≥ 200 mm2 ) participated ."
30240012,131 men aged 18 to 85 years with a posttraumatic/postoperative infected skin lesion ( wound area ≥ 200 mm2 ),participated,participate,In 5 study sites,"PATIENTS AND METHODS : In 5 study sites , 131 men and women aged 18 to 85 years with a posttraumatic/postoperative infected or infection-prone skin lesion ( wound area ≥ 200 mm2 ) participated ."
30240012,131 women aged 18 to 85 years with a infection-prone skin lesion ( wound area ≥ 200 mm2 ),participated,participate,In 5 study sites,"PATIENTS AND METHODS : In 5 study sites , 131 men and women aged 18 to 85 years with a posttraumatic/postoperative infected or infection-prone skin lesion ( wound area ≥ 200 mm2 ) participated ."
30240012,131 women aged 18 to 85 years with a posttraumatic/postoperative infected skin lesion ( wound area ≥ 200 mm2 ),participated,participate,In 5 study sites,"PATIENTS AND METHODS : In 5 study sites , 131 men and women aged 18 to 85 years with a posttraumatic/postoperative infected or infection-prone skin lesion ( wound area ≥ 200 mm2 ) participated ."
30240012,131 men,aged,age,18 to 85 years with a infection-prone skin lesion,"PATIENTS AND METHODS : In 5 study sites , 131 men and women aged 18 to 85 years with a posttraumatic/postoperative infected or infection-prone skin lesion ( wound area ≥ 200 mm2 ) participated ."
30240021,tyrothricin 0.1 g tyrothricin per 100 g of vehicle,was applied,be apply,to the wound In a double-blind study twice daily for 9 days,"In a double-blind study , tyrothricin ( n = 62 ; 0.1 g tyrothricin per 100 g of vehicle ) or placebo powder ( n = 69 ) was applied to the wound twice daily for 9 days ."
30240021,placebo powder,was applied,be apply,to the wound In a double-blind study twice daily for 9 days,"In a double-blind study , tyrothricin ( n = 62 ; 0.1 g tyrothricin per 100 g of vehicle ) or placebo powder ( n = 69 ) was applied to the wound twice daily for 9 days ."
30240022,placebo powder,was,be,to be applied to the wound area 2 × daily During 9 days of double-blind treatment,"During 9 days of double-blind treatment , tyrothricin ( n = 62 ; 0.1 g tyrothricin per 100 g base ) or placebo powder ( n = 69 ) was to be applied to the wound area 2 × daily ."
30240022,tyrothricin 0.1 g tyrothricin per 100 g base,was,be,to be applied to the wound area 2 × daily During 9 days of double-blind treatment,"During 9 days of double-blind treatment , tyrothricin ( n = 62 ; 0.1 g tyrothricin per 100 g base ) or placebo powder ( n = 69 ) was to be applied to the wound area 2 × daily ."
30240022,tyrothricin 0.1 g tyrothricin per 100 g base,to be applied,to be apply,to the wound area 2 daily,"During 9 days of double-blind treatment , tyrothricin ( n = 62 ; 0.1 g tyrothricin per 100 g base ) or placebo powder ( n = 69 ) was to be applied to the wound area 2 × daily ."
30240022,placebo powder,to be applied ×,to be apply ×,to the wound area 2 daily,"During 9 days of double-blind treatment , tyrothricin ( n = 62 ; 0.1 g tyrothricin per 100 g base ) or placebo powder ( n = 69 ) was to be applied to the wound area 2 × daily ."
30240031,The primary aim,was,be,to evaluate the average daily reduction of the radius from the lesion area between the start and end of the randomized treatment (,The primary aim was to evaluate the average daily reduction of the radius from the lesion area between the start and end of the randomized treatment ( α = 0.025 ; one-sided ) .
30240032,The primary efficacy parameter,was,be,the average daily reduction in wound radius,The primary efficacy parameter was the average daily reduction in wound radius calculated from wound area between the start and end of randomized treatment ( α = 0.025 ; unilateral ) .
30240032,wound radius,calculated,calculate,from wound area between the start and end of randomized treatment ( α = 0.025,The primary efficacy parameter was the average daily reduction in wound radius calculated from wound area between the start and end of randomized treatment ( α = 0.025 ; unilateral ) .
30240041,a wound index,was calculated,be calculate,from the assessments of rubor,"Secondly , a wound index ( range 0–15 ) was calculated from the assessments of rubor , crusting , exudation , pain and functional impairment ."
30240041,a wound index,was calculated,be calculate,from the assessments of crusting,"Secondly , a wound index ( range 0–15 ) was calculated from the assessments of rubor , crusting , exudation , pain and functional impairment ."
30240041,a wound index,was calculated,be calculate,from the assessments of exudation,"Secondly , a wound index ( range 0–15 ) was calculated from the assessments of rubor , crusting , exudation , pain and functional impairment ."
30240041,a wound index,was calculated,be calculate,from the assessments of pain,"Secondly , a wound index ( range 0–15 ) was calculated from the assessments of rubor , crusting , exudation , pain and functional impairment ."
30240041,a wound index,was calculated,be calculate,from the assessments of functional impairment,"Secondly , a wound index ( range 0–15 ) was calculated from the assessments of rubor , crusting , exudation , pain and functional impairment ."
30240042,A wound index,was calculated,be calculate,from the assessment of symptoms of redness,"A wound index ( range of values : 0-15 ) was calculated from the assessment of symptoms of redness , coatings , exudation , pain , and functional limitation ."
30240042,A wound index,was calculated,be calculate,from the assessment of symptoms of coatings,"A wound index ( range of values : 0-15 ) was calculated from the assessment of symptoms of redness , coatings , exudation , pain , and functional limitation ."
30240042,A wound index,was calculated,be calculate,from the assessment of symptoms of exudation,"A wound index ( range of values : 0-15 ) was calculated from the assessment of symptoms of redness , coatings , exudation , pain , and functional limitation ."
30240042,A wound index,was calculated,be calculate,from the assessment of symptoms of pain,"A wound index ( range of values : 0-15 ) was calculated from the assessment of symptoms of redness , coatings , exudation , pain , and functional limitation ."
30240042,A wound index,was calculated,be calculate,from the assessment of symptoms of functional limitation,"A wound index ( range of values : 0-15 ) was calculated from the assessment of symptoms of redness , coatings , exudation , pain , and functional limitation ."
30240051,The treatment groups,were,be,comparable at baseline,Results : The treatment groups were comparable at baseline .
30240052,Wound radius,decreased,decrease,by an average of 0.55 ± 0.31 mm/day ( mean ± s ) under tyrothricin and 0.47 ± 0.30 mm/day under placebo in the collective at comparable baseline intention-to-treat,Results : Wound radius decreased by an average of 0.55 ± 0.31 mm/day ( mean ± s ) under tyrothricin and 0.47 ± 0.30 mm/day under placebo in the intention-to-treat collective at comparable baseline ( p = 0.016 ; one-sided ) .
30240061,the radius of the lesions,was reduced,be reduce,at an average of 0.55 ± 0.31 mm/day ( mean ± SD ) for tyrothricin and 0.47 ± 0.30 mm/day for During randomized treatment,"During randomized treatment , the radius of the lesions was reduced at an average of 0.55 ± 0.31 mm/day ( mean ± SD ) for tyrothricin and 0.47 ± 0.30 mm/day for placebo ( p = 0.016 ; one-sided ; intention-to-treat data set ) ."
30240062,The wound index,decreased,decrease,by a mean of 4.2 ± 1.7 points under tyrothricin and 3.3 ± 1.9 points under placebo,The wound index decreased by a mean of 4.2 ± 1.7 points under tyrothricin and 3.3 ± 1.9 points under placebo ( p = 0.0048 ; one-sided ) .
30240071,The wound index,decreased respectively,decrease respectively,"at an average of 4.2 ± 1.7 and 3.3 ± 1.9 points for tyrothricin ,","The wound index decreased at an average of 4.2 ± 1.7 and 3.3 ± 1.9 points for tyrothricin and placebo , respectively ( p = 0.0048 ; one-sided ) ."
30240071,The wound index,decreased respectively,decrease respectively,"at an average of 4.2 ± 1.7 and 3.3 ± 1.9 points for placebo ,","The wound index decreased at an average of 4.2 ± 1.7 and 3.3 ± 1.9 points for tyrothricin and placebo , respectively ( p = 0.0048 ; one-sided ) ."
30240072,a causal relationship with the medication,could not be ruled out,can not be rule out,in only 3 cases under placebo,"Of 4 adverse events in each of the two treatment groups , a causal relationship with the medication could not be ruled out in only 3 cases under placebo ."
30240081,4 adverse events,occurred,occur,in each group,4 adverse events occurred in each group .
30240082,The results,demonstrate,demonstrate,the promotion of healing of infection-prone skin lesions by Tyrothricin powder,Conclusions : The results demonstrate the promotion of healing of infected and infection-prone skin lesions by Tyrothricin powder ( Tyrosur® powder ) and its superiority over placebo .
30240082,The results,demonstrate,demonstrate,the promotion of healing of infected skin lesions by Tyrothricin powder,Conclusions : The results demonstrate the promotion of healing of infected and infection-prone skin lesions by Tyrothricin powder ( Tyrosur® powder ) and its superiority over placebo .
30240082,The results,demonstrate,demonstrate,its superiority over placebo,Conclusions : The results demonstrate the promotion of healing of infected and infection-prone skin lesions by Tyrothricin powder ( Tyrosur® powder ) and its superiority over placebo .
30240091,A causal relationship with the investigational drug,could not be excluded,can not be exclude,in 3 of the placebo group,A causal relationship with the investigational drug could not be excluded in 3 of the placebo group .
30240092,the substance,is,be,suitable for therapy in skin injuries,"Due to the good tolerability and the lack of a systemic effect , the substance is suitable for therapy in skin injuries ."
30240101,The results,confirm,confirm,the tendency to an acceleration of wound healing by tyrothricin powder ( Tyrosur® Powder ) in case of infection,Conclusion : The results confirm the tendency to an acceleration of wound healing by tyrothricin powder ( Tyrosur® Powder ) in case of infection or danger of infection .
30240101,The results,confirm,confirm,the tendency to an acceleration of wound healing by tyrothricin powder ( Tyrosur® Powder ) in case of danger of infection,Conclusion : The results confirm the tendency to an acceleration of wound healing by tyrothricin powder ( Tyrosur® Powder ) in case of infection or danger of infection .
30240111,A superior efficacy,compared,compare,to placebo,A superior efficacy compared to placebo was demonstrated .
30240121,the absence of a systemic effects tyrothricin powder,is,be,appropriate for the treatment of superficial skin lesions,Due to its good tolerability and the absence of a systemic effects tyrothricin powder is appropriate for the treatment of superficial skin lesions .
30240121,tolerability tyrothricin powder,is,be,appropriate for the treatment of superficial skin lesions,Due to its good tolerability and the absence of a systemic effects tyrothricin powder is appropriate for the treatment of superficial skin lesions .
